date,France,Australia,Germany,Japan,Switzerland,Britain,USA
01-2014,-0.01563650201757849,-0.014990923757701058,-0.01736879251709622,-0.04179458921238555,0.012965060482445168,-0.02514560047747494,-0.03002
02-2014,0.07368078020400426,0.06220887909067763,0.0506829494475769,-0.008464799599926187,0.05012300065856645,0.052600872080295735,0.046198
03-2014,0.003602513551534514,0.029064069368490486,-0.013341752868343382,0.0002774043715605412,0.003089679133591039,-0.02201180276237036,0.00454
04-2014,0.01589024868111588,0.012850818996710256,-0.0029427595182119903,-0.025309358612546018,0.01272952452554077,0.01920340851138591,0.001573
05-2014,0.01249149056971599,0.012970542101179428,0.023728809406813545,0.031136651020114092,0.01674783925086576,0.021230001681000532,0.020254
06-2014,-0.022018107075156945,-0.01252540113127032,-0.012195610730004525,0.05475073141069453,-0.016565713386606618,-0.010246008840524734,0.027973
07-2014,-0.04870414124239242,0.035596962721945014,-0.05613618614492355,0.010052669942278492,-0.036857724678771464,-0.031065315112109415,-0.020555
08-2014,-0.012327613278946492,-0.021282128273284795,-0.026913018957876345,-0.049392508210548414,0.00041135615680687465,-0.005871848121759782,0.040205
09-2014,-0.016365473513247464,-0.0798873748816451,-0.019498197460174227,0.03638115021904165,-0.008953765766386623,-0.03844680867773553,-0.025196
10-2014,-0.044886150002609426,0.024296066581502185,-0.03416288016216473,-0.0665738554565597,-0.013360313248093836,-0.02533076961024283,0.021164
11-2014,0.03191028969146803,-0.07606848027791913,0.050214481948658074,0.02822284063103031,0.024691430380752832,0.02008873469457728,0.021104
12-2014,-0.06616142028197158,-0.00592946004827799,-0.06837665279198812,0.010194878996467205,0.023520308737570605,-0.04759727953897808,-0.003659
01-2015,0.0505718538808988,-0.0022389518443870493,0.05935441054677537,0.0037000747697235603,-0.05628722595486946,0.0381347720030043,-0.027163
02-2015,0.020172111365707623,0.05672449311920169,0.01419052253744324,0.058394941746865214,0.03626174981077557,0.00610834769380264,0.055915
03-2015,0.014415108963974133,0.00316969171548398,0.04309443965194193,0.029874346971299648,0.04045515507712416,-0.018471201351007216,-0.010397
04-2015,0.042867536230934755,0.004443610799732989,-0.0022579871346996017,0.01797804128734115,0.038010176108056015,0.0621491903240885,0.008766
05-2015,0.013841895369453905,-0.017473366035944404,0.007045114931769181,0.02361456644107851,0.016425588778779643,0.014247773246319095,0.010277
06-2015,-0.06095242134872336,-0.09010593690352409,-0.05554709797541979,-0.018025051574409257,-0.06900110181844099,-0.05247523904440943,-0.019231
07-2015,0.07136293639887192,0.02607133224239,0.04688622284277533,0.023492172238720466,0.052389778642130125,0.02332426843900759,0.012108
